STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,*,*,*,*,*,*,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100902,6,22,65,66,0,4106,0,601,413,195,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,134,902,768,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100903,6,22,65,98,0,4138,0,601,414,195,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,133,901,768,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100904,6,23,66,131,0,4171,0,601,414,196,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,133,901,768,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100905,6,23,66,164,0,4204,0,600,414,197,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,133,900,768,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100906,6,23,66,196,0,4236,0,599,415,197,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,132,899,767,20,27,24,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100907,6,23,67,228,0,4268,0,598,415,197,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,132,899,767,20,27,24,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100908,6,23,67,259,0,4299,0,597,415,197,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,131,898,767,20,27,24,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100909,7,23,67,290,0,4330,0,595,415,197,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,131,898,767,20,27,24,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100910,7,23,67,321,0,4361,0,594,415,196,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,130,897,767,20,27,24,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100911,7,23,67,352,0,4392,0,592,415,196,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,130,896,767,20,27,24,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100912,7,24,67,384,0,4424,0,590,414,195,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,129,896,766,20,27,25,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100913,7,24,67,416,0,4456,0,589,414,194,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,129,895,766,20,27,25,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100914,7,24,67,449,0,4489,0,586,413,194,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,128,894,766,21,27,25,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100915,7,24,67,483,0,4523,0,584,412,193,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,128,894,766,21,27,25,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100916,7,24,67,518,0,4558,0,582,411,192,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,127,893,766,21,27,25,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100917,7,24,67,553,0,4593,0,580,410,192,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,127,892,765,21,27,25,24
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100918,7,24,67,588,0,4628,0,577,409,191,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,127,892,765,21,27,25,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100919,7,24,67,624,0,4664,0,574,408,190,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,126,891,765,21,27,26,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100920,7,24,68,659,0,4699,0,571,406,189,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,126,890,765,21,27,26,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100921,7,24,68,693,0,4733,0,568,404,189,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,125,890,764,22,27,26,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100922,7,25,68,727,0,4767,0,565,403,188,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,125,889,764,22,27,26,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100923,7,25,68,760,0,4800,0,561,401,187,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,125,888,763,22,27,26,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100924,7,25,68,794,0,4834,0,557,398,186,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,124,887,763,22,27,27,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100925,7,25,69,827,0,4867,0,553,395,185,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,124,886,762,22,27,27,25
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100926,7,25,69,859,0,4899,0,550,392,184,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,124,886,762,23,27,27,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100927,7,25,69,891,0,4931,0,545,389,182,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,124,885,761,23,27,27,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100928,7,24,69,923,0,4963,0,541,385,181,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,123,884,760,23,27,27,26
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100929,7,24,68,954,0,4994,0,536,381,179,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,123,883,760,23,27,27,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20100930,7,24,68,986,0,5026,0,530,375,176,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,123,882,759,24,28,28,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101001,7,24,67,28,0,5054,0,523,370,173,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,123,881,758,24,28,28,27
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101002,7,24,67,56,0,5082,0,516,364,169,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,123,880,757,24,28,28,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101003,7,23,66,84,0,5110,0,509,358,166,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,123,879,756,25,28,28,28
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101004,7,23,65,111,0,5137,0,503,352,162,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,123,878,755,25,28,28,29
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101005,7,23,65,137,0,5163,0,496,346,159,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,123,877,754,25,29,29,29
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101006,6,23,65,164,0,5190,0,489,340,156,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,123,876,752,26,29,29,30
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101007,6,22,64,191,0,5217,0,483,334,153,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,124,875,751,26,29,29,31
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101008,6,22,64,217,0,5243,0,476,328,150,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,124,873,750,27,29,29,32
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101009,6,22,63,243,0,5269,0,470,322,147,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,124,872,748,27,30,29,32
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101010,6,21,63,268,0,5294,0,463,316,144,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,124,871,747,28,30,30,33
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101011,6,21,62,293,0,5319,0,457,310,142,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,125,870,745,28,30,30,34
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101012,6,21,62,316,0,5342,0,450,304,139,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,125,868,743,29,31,30,35
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101013,6,20,61,339,0,5365,0,443,298,136,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,125,867,742,29,31,30,35
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101014,6,20,61,359,0,5385,0,437,291,133,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,126,866,740,30,31,30,36
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101015,6,20,60,379,0,5405,0,430,285,129,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,126,864,738,30,31,31,37
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101016,6,19,59,397,0,5423,0,423,279,126,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,126,863,736,31,32,31,38
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101017,6,19,59,416,0,5442,0,417,273,123,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,127,861,735,31,32,31,38
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101018,5,19,58,433,0,5459,0,410,267,119,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,127,860,733,32,32,31,39
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101019,5,18,57,451,0,5477,0,404,261,116,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,128,859,731,32,33,32,40
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101020,5,18,56,468,0,5494,0,398,255,113,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,128,857,729,33,33,32,41
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101021,5,17,55,485,0,5511,0,392,249,110,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,129,856,727,34,33,32,42
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101022,5,17,55,502,0,5528,0,386,243,106,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,129,854,725,34,33,33,43
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101023,5,16,54,517,0,5543,0,380,237,103,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,130,852,723,35,34,33,44
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101024,5,16,53,533,0,5559,0,374,231,100,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,130,851,721,35,34,33,45
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101025,5,16,52,548,0,5574,0,368,225,97,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,131,849,719,36,34,34,45
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101026,5,15,51,564,0,5590,0,362,220,94,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,131,848,717,37,35,34,46
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101027,5,15,50,579,0,5605,0,356,215,91,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,131,846,715,37,35,34,47
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101028,4,15,49,594,0,5620,0,351,210,89,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,132,845,713,38,35,34,48
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101029,4,14,48,608,0,5634,0,347,206,86,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,132,843,711,39,36,35,49
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101030,4,14,48,620,0,5646,0,343,202,84,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,133,842,709,39,36,35,50
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101031,4,14,47,633,0,5659,0,339,199,83,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,133,840,707,40,36,35,51
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101101,4,14,46,14,0,5673,0,335,195,81,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,133,838,705,40,37,36,52
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101102,4,13,46,28,0,5687,0,331,191,80,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,134,837,703,41,37,36,52
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101103,4,13,45,42,0,5701,0,327,187,78,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,134,835,701,41,37,36,53
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101104,4,13,44,56,0,5715,0,323,183,76,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,134,834,700,42,38,36,54
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101105,4,13,43,69,0,5728,0,318,179,73,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,134,832,698,42,38,36,54
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101106,4,12,42,82,0,5741,0,313,175,71,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,135,831,696,42,38,37,55
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101107,4,12,41,95,0,5754,0,309,171,69,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,135,829,694,43,38,37,55
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101108,4,12,40,108,0,5767,0,304,167,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,135,828,692,43,39,37,56
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101109,3,12,39,120,0,5779,0,300,163,66,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,135,826,691,43,39,37,56
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101110,3,11,38,132,0,5791,0,296,160,64,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,135,825,689,44,39,37,57
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101111,3,11,37,144,0,5803,0,292,156,62,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,136,823,687,44,40,37,57
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101112,3,11,36,156,0,5815,0,289,153,61,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,136,822,686,44,40,38,58
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101113,3,11,36,168,0,5827,0,285,151,59,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,136,820,684,45,40,38,58
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101114,3,10,35,180,0,5839,0,282,148,58,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,136,819,683,45,40,38,59
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101115,3,10,34,191,0,5850,0,279,146,56,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,136,817,681,45,41,38,59
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101116,3,10,33,202,0,5861,0,276,143,55,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,136,816,680,46,41,38,60
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101117,3,10,33,212,0,5871,0,274,140,54,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,136,814,678,46,41,38,60
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101118,3,10,32,223,0,5882,0,271,138,53,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,136,813,677,46,41,38,61
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101119,3,10,31,232,0,5891,0,269,135,51,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,136,812,675,47,42,38,61
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101120,3,9,31,241,0,5900,0,267,134,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,137,810,674,47,42,39,62
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101121,3,9,30,250,0,5909,0,265,132,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,137,809,672,47,42,39,62
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101122,3,9,30,259,0,5918,0,263,130,49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,137,808,671,48,42,39,63
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101123,3,9,29,267,0,5926,0,261,128,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,137,806,669,49,43,40,63
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101124,3,9,29,275,0,5934,0,259,126,47,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,137,805,668,49,43,40,64
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101125,3,9,28,283,0,5942,0,258,124,46,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,137,804,666,50,43,41,65
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101126,2,9,28,292,0,5951,0,255,122,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,137,802,665,50,43,41,66
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101127,2,9,27,301,0,5960,0,253,121,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,138,801,663,51,44,42,66
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101128,2,9,27,310,0,5969,0,251,119,44,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,138,800,662,51,44,42,67
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101129,2,9,27,319,0,5978,0,250,118,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,138,798,660,52,44,43,68
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101130,2,9,27,327,0,5986,0,248,117,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,139,797,659,53,44,44,68
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101201,2,9,27,8,0,5994,0,247,116,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,139,796,657,54,45,44,69
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101202,2,9,26,15,0,6001,0,246,115,41,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,139,795,655,54,45,45,70
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101203,2,9,27,22,0,6008,0,244,114,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,140,793,654,55,45,46,70
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101204,2,9,27,29,0,6015,0,244,115,40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,140,792,652,56,45,46,71
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101205,3,9,27,36,0,6022,0,243,115,40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,141,791,650,57,46,47,72
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101206,3,9,28,43,0,6029,0,243,115,39,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,141,790,648,58,46,48,73
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101207,3,9,28,49,0,6035,0,243,115,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,142,788,647,58,46,49,74
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101208,3,9,28,56,0,6042,0,243,116,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,142,787,645,59,46,50,75
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101209,3,9,28,63,0,6049,0,243,116,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,143,786,643,60,47,51,76
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101210,3,9,28,70,0,6056,0,243,116,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,144,785,641,61,47,52,77
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101211,3,9,28,76,0,6062,0,243,116,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,144,784,639,62,47,53,78
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101212,3,9,27,83,0,6069,0,242,116,37,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,145,783,637,63,47,54,79
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101213,3,9,27,90,0,6076,0,242,116,37,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,146,781,636,64,48,54,80
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101214,3,9,27,97,0,6083,0,241,116,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,147,780,634,65,48,55,81
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101215,3,9,27,104,0,6090,0,240,116,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,148,779,632,65,48,56,82
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101216,3,9,27,110,0,6096,0,240,116,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,148,778,630,66,48,57,82
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101217,3,9,28,117,0,6103,0,238,116,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,149,777,628,67,48,58,83
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101218,3,9,28,124,0,6110,0,237,116,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,150,776,626,68,49,58,84
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101219,3,9,28,131,0,6117,0,237,117,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,151,775,624,68,49,59,85
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101220,3,10,28,138,0,6124,0,236,117,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,152,774,622,69,49,60,85
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101221,3,10,28,145,0,6131,0,236,117,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,153,773,620,69,49,60,86
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101222,3,10,28,151,0,6137,0,236,118,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,154,772,618,70,49,61,86
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101223,3,10,28,158,0,6144,0,236,118,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,155,771,617,70,49,61,87
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101224,3,10,28,164,0,6150,0,235,119,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,155,770,615,71,49,61,87
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101225,3,10,28,169,0,6155,0,235,120,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,156,770,613,71,49,62,87
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101226,3,10,28,175,0,6161,0,235,120,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,157,769,612,71,50,62,88
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101227,3,10,28,181,0,6167,0,234,120,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,158,768,610,72,50,62,88
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101228,3,10,28,187,0,6173,0,234,120,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,159,767,608,72,50,63,88
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101229,3,10,28,192,0,6178,0,234,120,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,160,767,607,72,50,63,88
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101230,3,10,28,198,0,6184,0,233,120,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,160,766,606,72,50,63,88
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,20101231,3,10,28,204,0,6190,0,233,120,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,161,765,604,72,50,63,89
